Tipo de delito;Sexo del infractor;Lugar de condena;Total
20.7. Obstrucción a la justicia;Total;Castilla-La Mancha;10
20.7. Obstrucción a la justicia;Total;Cataluña;31
20.7. Obstrucción a la justicia;Total;Comunitat Valenciana;28
20.7. Obstrucción a la justicia;Total;Extremadura;2
20.7. Obstrucción a la justicia;Total;Galicia;32
20.7. Obstrucción a la justicia;Total;Madrid, Comunidad de(1);18
20.7. Obstrucción a la justicia;Total;Murcia, Región de;9
20.7. Obstrucción a la justicia;Total;Navarra, Comunidad Foral de;5
20.7. Obstrucción a la justicia;Total;País Vasco;13
20.7. Obstrucción a la justicia;Total;Rioja, La;4
20.7. Obstrucción a la justicia;Total;Ceuta;3
20.7. Obstrucción a la justicia;Total;Melilla;0
20.7. Obstrucción a la justicia;Varón;Total;234
20.7. Obstrucción a la justicia;Varón;Andalucía;52
20.7. Obstrucción a la justicia;Varón;Aragón;12
20.7. Obstrucción a la justicia;Varón;Asturias, Principado de;4
20.7. Obstrucción a la justicia;Varón;Balears, Illes;2
20.7. Obstrucción a la justicia;Varón;Canarias;15
20.7. Obstrucción a la justicia;Varón;Cantabria;5
20.7. Obstrucción a la justicia;Varón;Castilla y León;15
20.7. Obstrucción a la justicia;Varón;Castilla-La Mancha;8
20.7. Obstrucción a la justicia;Varón;Cataluña;26
20.7. Obstrucción a la justicia;Varón;Comunitat Valenciana;21
20.7. Obstrucción a la justicia;Varón;Extremadura;2
20.7. Obstrucción a la justicia;Varón;Galicia;24
20.7. Obstrucción a la justicia;Varón;Madrid, Comunidad de(1);18
20.7. Obstrucción a la justicia;Varón;Murcia, Región de;9
20.7. Obstrucción a la justicia;Varón;Navarra, Comunidad Foral de;4
20.7. Obstrucción a la justicia;Varón;País Vasco;11
20.7. Obstrucción a la justicia;Varón;Rioja, La;3
20.7. Obstrucción a la justicia;Varón;Ceuta;3
20.7. Obstrucción a la justicia;Varón;Melilla;0
20.7. Obstrucción a la justicia;Mujer;Total;54
20.7. Obstrucción a la justicia;Mujer;Andalucía;11
20.7. Obstrucción a la justicia;Mujer;Aragón;8
20.7. Obstrucción a la justicia;Mujer;Asturias, Principado de;1
20.7. Obstrucción a la justicia;Mujer;Balears, Illes;0
20.7. Obstrucción a la justicia;Mujer;Canarias;2
20.7. Obstrucción a la justicia;Mujer;Cantabria;1
20.7. Obstrucción a la justicia;Mujer;Castilla y León;5
20.7. Obstrucción a la justicia;Mujer;Castilla-La Mancha;2
20.7. Obstrucción a la justicia;Mujer;Cataluña;5
20.7. Obstrucción a la justicia;Mujer;Comunitat Valenciana;7
20.7. Obstrucción a la justicia;Mujer;Extremadura;0
20.7. Obstrucción a la justicia;Mujer;Galicia;8
20.7. Obstrucción a la justicia;Mujer;Madrid, Comunidad de(1);0
20.7. Obstrucción a la justicia;Mujer;Murcia, Región de;0
20.7. Obstrucción a la justicia;Mujer;Navarra, Comunidad Foral de;1
20.7. Obstrucción a la justicia;Mujer;País Vasco;2
20.7. Obstrucción a la justicia;Mujer;Rioja, La;1
20.7. Obstrucción a la justicia;Mujer;Ceuta;0
20.7. Obstrucción a la justicia;Mujer;Melilla;0
20.8. Quebrantamiento de condena;Total;Total;10.819
20.8. Quebrantamiento de condena;Total;Andalucía;2.211
20.8. Quebrantamiento de condena;Total;Aragón;306
20.8. Quebrantamiento de condena;Total;Asturias, Principado de;303
20.8. Quebrantamiento de condena;Total;Balears, Illes;304
20.8. Quebrantamiento de condena;Total;Canarias;588
20.8. Quebrantamiento de condena;Total;Cantabria;152
20.8. Quebrantamiento de condena;Total;Castilla y León;420
20.8. Quebrantamiento de condena;Total;Castilla-La Mancha;493
20.8. Quebrantamiento de condena;Total;Cataluña;1.557
20.8. Quebrantamiento de condena;Total;Comunitat Valenciana;1.432
20.8. Quebrantamiento de condena;Total;Extremadura;307
20.8. Quebrantamiento de condena;Total;Galicia;703
20.8. Quebrantamiento de condena;Total;Madrid, Comunidad de(1);669
20.8. Quebrantamiento de condena;Total;Murcia, Región de;433
20.8. Quebrantamiento de condena;Total;Navarra, Comunidad Foral de;153
20.8. Quebrantamiento de condena;Total;País Vasco;663
20.8. Quebrantamiento de condena;Total;Rioja, La;63
20.8. Quebrantamiento de condena;Total;Ceuta;27
20.8. Quebrantamiento de condena;Total;Melilla;35
20.8. Quebrantamiento de condena;Varón;Total;10.202
20.8. Quebrantamiento de condena;Varón;Andalucía;2.078
20.8. Quebrantamiento de condena;Varón;Aragón;286
20.8. Quebrantamiento de condena;Varón;Asturias, Principado de;284
20.8. Quebrantamiento de condena;Varón;Balears, Illes;286
20.8. Quebrantamiento de condena;Varón;Canarias;559
20.8. Quebrantamiento de condena;Varón;Cantabria;137
20.8. Quebrantamiento de condena;Varón;Castilla y León;397
20.8. Quebrantamiento de condena;Varón;Castilla-La Mancha;472
20.8. Quebrantamiento de condena;Varón;Cataluña;1.481
20.8. Quebrantamiento de condena;Varón;Comunitat Valenciana;1.358
20.8. Quebrantamiento de condena;Varón;Extremadura;280
20.8. Quebrantamiento de condena;Varón;Galicia;651
20.8. Quebrantamiento de condena;Varón;Madrid, Comunidad de(1);643
20.8. Quebrantamiento de condena;Varón;Murcia, Región de;412
20.8. Quebrantamiento de condena;Varón;Navarra, Comunidad Foral de;148
20.8. Quebrantamiento de condena;Varón;País Vasco;611
20.8. Quebrantamiento de condena;Varón;Rioja, La;60
20.8. Quebrantamiento de condena;Varón;Ceuta;25
20.8. Quebrantamiento de condena;Varón;Melilla;34
20.8. Quebrantamiento de condena;Mujer;Total;617
20.8. Quebrantamiento de condena;Mujer;Andalucía;133
20.8. Quebrantamiento de condena;Mujer;Aragón;20
20.8. Quebrantamiento de condena;Mujer;Asturias, Principado de;19
20.8. Quebrantamiento de condena;Mujer;Balears, Illes;18
20.8. Quebrantamiento de condena;Mujer;Canarias;29
20.8. Quebrantamiento de condena;Mujer;Cantabria;15
20.8. Quebrantamiento de condena;Mujer;Castilla y León;23
20.8. Quebrantamiento de condena;Mujer;Castilla-La Mancha;21
20.8. Quebrantamiento de condena;Mujer;Cataluña;76
20.8. Quebrantamiento de condena;Mujer;Comunitat Valenciana;74
20.8. Quebrantamiento de condena;Mujer;Extremadura;27
20.8. Quebrantamiento de condena;Mujer;Galicia;52
20.8. Quebrantamiento de condena;Mujer;Madrid, Comunidad de(1);26
20.8. Quebrantamiento de condena;Mujer;Murcia, Región de;21
20.8. Quebrantamiento de condena;Mujer;Navarra, Comunidad Foral de;5
20.8. Quebrantamiento de condena;Mujer;País Vasco;52
20.8. Quebrantamiento de condena;Mujer;Rioja, La;3
20.8. Quebrantamiento de condena;Mujer;Ceuta;2
20.8. Quebrantamiento de condena;Mujer;Melilla;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Total;39
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Andalucía;16
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Asturias, Principado de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Cantabria;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Castilla y León;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Castilla-La Mancha;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Cataluña;6
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Comunitat Valenciana;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Extremadura;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Galicia;6
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Madrid, Comunidad de(1);3
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Murcia, Región de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Navarra, Comunidad Foral de;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Melilla;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Total;29
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Andalucía;12
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Asturias, Principado de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Cantabria;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Castilla y León;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Castilla-La Mancha;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Cataluña;5
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Comunitat Valenciana;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Extremadura;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Galicia;4
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Madrid, Comunidad de(1);3
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Murcia, Región de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Navarra, Comunidad Foral de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Melilla;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Total;10
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Andalucía;4
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Asturias, Principado de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Cantabria;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Castilla y León;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Castilla-La Mancha;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Cataluña;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Comunitat Valenciana;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Extremadura;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Galicia;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Madrid, Comunidad de(1);0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Murcia, Región de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Navarra, Comunidad Foral de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Melilla;0
21. Contra la Constitución;Total;Total;137
21. Contra la Constitución;Total;Andalucía;22
21. Contra la Constitución;Total;Aragón;1
21. Contra la Constitución;Total;Asturias, Principado de;0
21. Contra la Constitución;Total;Balears, Illes;4
21. Contra la Constitución;Total;Canarias;2
21. Contra la Constitución;Total;Cantabria;0
21. Contra la Constitución;Total;Castilla y León;11
21. Contra la Constitución;Total;Castilla-La Mancha;2
21. Contra la Constitución;Total;Cataluña;15
21. Contra la Constitución;Total;Comunitat Valenciana;8
21. Contra la Constitución;Total;Extremadura;0
21. Contra la Constitución;Total;Galicia;0
21. Contra la Constitución;Total;Madrid, Comunidad de(1);68
21. Contra la Constitución;Total;Murcia, Región de;0
21. Contra la Constitución;Total;Navarra, Comunidad Foral de;0
21. Contra la Constitución;Total;País Vasco;0
21. Contra la Constitución;Total;Rioja, La;4
21. Contra la Constitución;Total;Ceuta;0
21. Contra la Constitución;Total;Melilla;0
21. Contra la Constitución;Varón;Total;123
21. Contra la Constitución;Varón;Andalucía;20
21. Contra la Constitución;Varón;Aragón;1
21. Contra la Constitución;Varón;Asturias, Principado de;0
21. Contra la Constitución;Varón;Balears, Illes;2
21. Contra la Constitución;Varón;Canarias;2
21. Contra la Constitución;Varón;Cantabria;0
21. Contra la Constitución;Varón;Castilla y León;10
21. Contra la Constitución;Varón;Castilla-La Mancha;2
21. Contra la Constitución;Varón;Cataluña;15
21. Contra la Constitución;Varón;Comunitat Valenciana;7
21. Contra la Constitución;Varón;Extremadura;0
21. Contra la Constitución;Varón;Galicia;0
21. Contra la Constitución;Varón;Madrid, Comunidad de(1);60
21. Contra la Constitución;Varón;Murcia, Región de;0
21. Contra la Constitución;Varón;Navarra, Comunidad Foral de;0
21. Contra la Constitución;Varón;País Vasco;0
21. Contra la Constitución;Varón;Rioja, La;4
21. Contra la Constitución;Varón;Ceuta;0
21. Contra la Constitución;Varón;Melilla;0
21. Contra la Constitución;Mujer;Total;14
21. Contra la Constitución;Mujer;Andalucía;2
21. Contra la Constitución;Mujer;Aragón;0
21. Contra la Constitución;Mujer;Asturias, Principado de;0
21. Contra la Constitución;Mujer;Balears, Illes;2
21. Contra la Constitución;Mujer;Canarias;0
21. Contra la Constitución;Mujer;Cantabria;0
21. Contra la Constitución;Mujer;Castilla y León;1
21. Contra la Constitución;Mujer;Castilla-La Mancha;0
21. Contra la Constitución;Mujer;Cataluña;0
21. Contra la Constitución;Mujer;Comunitat Valenciana;1
21. Contra la Constitución;Mujer;Extremadura;0
21. Contra la Constitución;Mujer;Galicia;0
21. Contra la Constitución;Mujer;Madrid, Comunidad de(1);8
21. Contra la Constitución;Mujer;Murcia, Región de;0
21. Contra la Constitución;Mujer;Navarra, Comunidad Foral de;0
21. Contra la Constitución;Mujer;País Vasco;0
21. Contra la Constitución;Mujer;Rioja, La;0
21. Contra la Constitución;Mujer;Ceuta;0
21. Contra la Constitución;Mujer;Melilla;0
21.1. Rebelión;Total;Total;1
21.1. Rebelión;Total;Andalucía;0
21.1. Rebelión;Total;Aragón;0
21.1. Rebelión;Total;Asturias, Principado de;0
21.1. Rebelión;Total;Balears, Illes;0
21.1. Rebelión;Total;Canarias;0
21.1. Rebelión;Total;Cantabria;0
21.1. Rebelión;Total;Castilla y León;1
21.1. Rebelión;Total;Castilla-La Mancha;0
21.1. Rebelión;Total;Cataluña;0
21.1. Rebelión;Total;Comunitat Valenciana;0
21.1. Rebelión;Total;Extremadura;0
21.1. Rebelión;Total;Galicia;0
21.1. Rebelión;Total;Madrid, Comunidad de(1);0
21.1. Rebelión;Total;Murcia, Región de;0
21.1. Rebelión;Total;Navarra, Comunidad Foral de;0
21.1. Rebelión;Total;País Vasco;0
21.1. Rebelión;Total;Rioja, La;0
21.1. Rebelión;Total;Ceuta;0
21.1. Rebelión;Total;Melilla;0
21.1. Rebelión;Varón;Total;1
21.1. Rebelión;Varón;Andalucía;0
21.1. Rebelión;Varón;Aragón;0
21.1. Rebelión;Varón;Asturias, Principado de;0
21.1. Rebelión;Varón;Balears, Illes;0
21.1. Rebelión;Varón;Canarias;0
21.1. Rebelión;Varón;Cantabria;0
21.1. Rebelión;Varón;Castilla y León;1
21.1. Rebelión;Varón;Castilla-La Mancha;0
21.1. Rebelión;Varón;Cataluña;0
21.1. Rebelión;Varón;Comunitat Valenciana;0
21.1. Rebelión;Varón;Extremadura;0
21.1. Rebelión;Varón;Galicia;0
21.1. Rebelión;Varón;Madrid, Comunidad de(1);0
21.1. Rebelión;Varón;Murcia, Región de;0
21.1. Rebelión;Varón;Navarra, Comunidad Foral de;0
21.1. Rebelión;Varón;País Vasco;0
21.1. Rebelión;Varón;Rioja, La;0
21.1. Rebelión;Varón;Ceuta;0
21.1. Rebelión;Varón;Melilla;0
21.1. Rebelión;Mujer;Total;0
21.1. Rebelión;Mujer;Andalucía;0
21.1. Rebelión;Mujer;Aragón;0
21.1. Rebelión;Mujer;Asturias, Principado de;0
21.1. Rebelión;Mujer;Balears, Illes;0
21.1. Rebelión;Mujer;Canarias;0
21.1. Rebelión;Mujer;Cantabria;0
21.1. Rebelión;Mujer;Castilla y León;0
21.1. Rebelión;Mujer;Castilla-La Mancha;0
21.1. Rebelión;Mujer;Cataluña;0
21.1. Rebelión;Mujer;Comunitat Valenciana;0
21.1. Rebelión;Mujer;Extremadura;0
21.1. Rebelión;Mujer;Galicia;0
21.1. Rebelión;Mujer;Madrid, Comunidad de(1);0
21.1. Rebelión;Mujer;Murcia, Región de;0
21.1. Rebelión;Mujer;Navarra, Comunidad Foral de;0
21.1. Rebelión;Mujer;País Vasco;0
21.1. Rebelión;Mujer;Rioja, La;0
21.1. Rebelión;Mujer;Ceuta;0
21.1. Rebelión;Mujer;Melilla;0
21.2. Contra la Corona;Total;Total;2
21.2. Contra la Corona;Total;Andalucía;0
21.2. Contra la Corona;Total;Aragón;0
21.2. Contra la Corona;Total;Asturias, Principado de;0
21.2. Contra la Corona;Total;Balears, Illes;0
21.2. Contra la Corona;Total;Canarias;0
21.2. Contra la Corona;Total;Cantabria;0
21.2. Contra la Corona;Total;Castilla y León;0
21.2. Contra la Corona;Total;Castilla-La Mancha;0
21.2. Contra la Corona;Total;Cataluña;0
21.2. Contra la Corona;Total;Comunitat Valenciana;0
21.2. Contra la Corona;Total;Extremadura;0
21.2. Contra la Corona;Total;Galicia;0
21.2. Contra la Corona;Total;Madrid, Comunidad de(1);2
21.2. Contra la Corona;Total;Murcia, Región de;0
21.2. Contra la Corona;Total;Navarra, Comunidad Foral de;0
21.2. Contra la Corona;Total;País Vasco;0
21.2. Contra la Corona;Total;Rioja, La;0
21.2. Contra la Corona;Total;Ceuta;0
21.2. Contra la Corona;Total;Melilla;0
21.2. Contra la Corona;Varón;Total;2
21.2. Contra la Corona;Varón;Andalucía;0
21.2. Contra la Corona;Varón;Aragón;0
21.2. Contra la Corona;Varón;Asturias, Principado de;0
21.2. Contra la Corona;Varón;Balears, Illes;0
21.2. Contra la Corona;Varón;Canarias;0
21.2. Contra la Corona;Varón;Cantabria;0
21.2. Contra la Corona;Varón;Castilla y León;0
21.2. Contra la Corona;Varón;Castilla-La Mancha;0
21.2. Contra la Corona;Varón;Cataluña;0
21.2. Contra la Corona;Varón;Comunitat Valenciana;0
21.2. Contra la Corona;Varón;Extremadura;0
21.2. Contra la Corona;Varón;Galicia;0
21.2. Contra la Corona;Varón;Madrid, Comunidad de(1);2
21.2. Contra la Corona;Varón;Murcia, Región de;0
21.2. Contra la Corona;Varón;Navarra, Comunidad Foral de;0
21.2. Contra la Corona;Varón;País Vasco;0
21.2. Contra la Corona;Varón;Rioja, La;0
21.2. Contra la Corona;Varón;Ceuta;0
21.2. Contra la Corona;Varón;Melilla;0
21.2. Contra la Corona;Mujer;Total;0
21.2. Contra la Corona;Mujer;Andalucía;0
21.2. Contra la Corona;Mujer;Aragón;0
21.2. Contra la Corona;Mujer;Asturias, Principado de;0
21.2. Contra la Corona;Mujer;Balears, Illes;0
21.2. Contra la Corona;Mujer;Canarias;0
21.2. Contra la Corona;Mujer;Cantabria;0
21.2. Contra la Corona;Mujer;Castilla y León;0
21.2. Contra la Corona;Mujer;Castilla-La Mancha;0
21.2. Contra la Corona;Mujer;Cataluña;0
21.2. Contra la Corona;Mujer;Comunitat Valenciana;0
21.2. Contra la Corona;Mujer;Extremadura;0
21.2. Contra la Corona;Mujer;Galicia;0
21.2. Contra la Corona;Mujer;Madrid, Comunidad de(1);0
21.2. Contra la Corona;Mujer;Murcia, Región de;0
21.2. Contra la Corona;Mujer;Navarra, Comunidad Foral de;0
21.2. Contra la Corona;Mujer;País Vasco;0
21.2. Contra la Corona;Mujer;Rioja, La;0
21.2. Contra la Corona;Mujer;Ceuta;0
21.2. Contra la Corona;Mujer;Melilla;0
21.3. Contra las Instituciones del Estado;Total;Total;4
21.3. Contra las Instituciones del Estado;Total;Andalucía;3
21.3. Contra las Instituciones del Estado;Total;Aragón;1
21.3. Contra las Instituciones del Estado;Total;Asturias, Principado de;0
21.3. Contra las Instituciones del Estado;Total;Balears, Illes;0
21.3. Contra las Instituciones del Estado;Total;Canarias;0
21.3. Contra las Instituciones del Estado;Total;Cantabria;0
21.3. Contra las Instituciones del Estado;Total;Castilla y León;0
21.3. Contra las Instituciones del Estado;Total;Castilla-La Mancha;0
21.3. Contra las Instituciones del Estado;Total;Cataluña;0
21.3. Contra las Instituciones del Estado;Total;Comunitat Valenciana;0
21.3. Contra las Instituciones del Estado;Total;Extremadura;0
21.3. Contra las Instituciones del Estado;Total;Galicia;0
21.3. Contra las Instituciones del Estado;Total;Madrid, Comunidad de(1);0
21.3. Contra las Instituciones del Estado;Total;Murcia, Región de;0
21.3. Contra las Instituciones del Estado;Total;Navarra, Comunidad Foral de;0
21.3. Contra las Instituciones del Estado;Total;País Vasco;0
21.3. Contra las Instituciones del Estado;Total;Rioja, La;0
21.3. Contra las Instituciones del Estado;Total;Ceuta;0
21.3. Contra las Instituciones del Estado;Total;Melilla;0
21.3. Contra las Instituciones del Estado;Varón;Total;4
21.3. Contra las Instituciones del Estado;Varón;Andalucía;3
21.3. Contra las Instituciones del Estado;Varón;Aragón;1
21.3. Contra las Instituciones del Estado;Varón;Asturias, Principado de;0
21.3. Contra las Instituciones del Estado;Varón;Balears, Illes;0
21.3. Contra las Instituciones del Estado;Varón;Canarias;0
21.3. Contra las Instituciones del Estado;Varón;Cantabria;0
21.3. Contra las Instituciones del Estado;Varón;Castilla y León;0
21.3. Contra las Instituciones del Estado;Varón;Castilla-La Mancha;0
21.3. Contra las Instituciones del Estado;Varón;Cataluña;0
21.3. Contra las Instituciones del Estado;Varón;Comunitat Valenciana;0
21.3. Contra las Instituciones del Estado;Varón;Extremadura;0
21.3. Contra las Instituciones del Estado;Varón;Galicia;0
21.3. Contra las Instituciones del Estado;Varón;Madrid, Comunidad de(1);0
21.3. Contra las Instituciones del Estado;Varón;Murcia, Región de;0
21.3. Contra las Instituciones del Estado;Varón;Navarra, Comunidad Foral de;0
21.3. Contra las Instituciones del Estado;Varón;País Vasco;0
21.3. Contra las Instituciones del Estado;Varón;Rioja, La;0
21.3. Contra las Instituciones del Estado;Varón;Ceuta;0
21.3. Contra las Instituciones del Estado;Varón;Melilla;0
21.3. Contra las Instituciones del Estado;Mujer;Total;0
21.3. Contra las Instituciones del Estado;Mujer;Andalucía;0
21.3. Contra las Instituciones del Estado;Mujer;Aragón;0
21.3. Contra las Instituciones del Estado;Mujer;Asturias, Principado de;0
21.3. Contra las Instituciones del Estado;Mujer;Balears, Illes;0
21.3. Contra las Instituciones del Estado;Mujer;Canarias;0
21.3. Contra las Instituciones del Estado;Mujer;Cantabria;0
21.3. Contra las Instituciones del Estado;Mujer;Castilla y León;0
21.3. Contra las Instituciones del Estado;Mujer;Castilla-La Mancha;0
21.3. Contra las Instituciones del Estado;Mujer;Cataluña;0
21.3. Contra las Instituciones del Estado;Mujer;Comunitat Valenciana;0
21.3. Contra las Instituciones del Estado;Mujer;Extremadura;0
21.3. Contra las Instituciones del Estado;Mujer;Galicia;0
21.3. Contra las Instituciones del Estado;Mujer;Madrid, Comunidad de(1);0
21.3. Contra las Instituciones del Estado;Mujer;Murcia, Región de;0
21.3. Contra las Instituciones del Estado;Mujer;Navarra, Comunidad Foral de;0
21.3. Contra las Instituciones del Estado;Mujer;País Vasco;0
21.3. Contra las Instituciones del Estado;Mujer;Rioja, La;0
21.3. Contra las Instituciones del Estado;Mujer;Ceuta;0
21.3. Contra las Instituciones del Estado;Mujer;Melilla;0
21.4. Ejercicio de los derechos fundamentales;Total;Total;117
21.4. Ejercicio de los derechos fundamentales;Total;Andalucía;17
21.4. Ejercicio de los derechos fundamentales;Total;Aragón;0
21.4. Ejercicio de los derechos fundamentales;Total;Asturias, Principado de;0
21.4. Ejercicio de los derechos fundamentales;Total;Balears, Illes;4
21.4. Ejercicio de los derechos fundamentales;Total;Canarias;2
21.4. Ejercicio de los derechos fundamentales;Total;Cantabria;0
21.4. Ejercicio de los derechos fundamentales;Total;Castilla y León;9
21.4. Ejercicio de los derechos fundamentales;Total;Castilla-La Mancha;2
21.4. Ejercicio de los derechos fundamentales;Total;Cataluña;7
21.4. Ejercicio de los derechos fundamentales;Total;Comunitat Valenciana;8
21.4. Ejercicio de los derechos fundamentales;Total;Extremadura;0
21.4. Ejercicio de los derechos fundamentales;Total;Galicia;0
21.4. Ejercicio de los derechos fundamentales;Total;Madrid, Comunidad de(1);64
21.4. Ejercicio de los derechos fundamentales;Total;Murcia, Región de;0
21.4. Ejercicio de los derechos fundamentales;Total;Navarra, Comunidad Foral de;0
21.4. Ejercicio de los derechos fundamentales;Total;País Vasco;0
21.4. Ejercicio de los derechos fundamentales;Total;Rioja, La;4
21.4. Ejercicio de los derechos fundamentales;Total;Ceuta;0
21.4. Ejercicio de los derechos fundamentales;Total;Melilla;0
21.4. Ejercicio de los derechos fundamentales;Varón;Total;104
21.4. Ejercicio de los derechos fundamentales;Varón;Andalucía;16
21.4. Ejercicio de los derechos fundamentales;Varón;Aragón;0
21.4. Ejercicio de los derechos fundamentales;Varón;Asturias, Principado de;0
21.4. Ejercicio de los derechos fundamentales;Varón;Balears, Illes;2
21.4. Ejercicio de los derechos fundamentales;Varón;Canarias;2
21.4. Ejercicio de los derechos fundamentales;Varón;Cantabria;0
21.4. Ejercicio de los derechos fundamentales;Varón;Castilla y León;8
21.4. Ejercicio de los derechos fundamentales;Varón;Castilla-La Mancha;2
21.4. Ejercicio de los derechos fundamentales;Varón;Cataluña;7
21.4. Ejercicio de los derechos fundamentales;Varón;Comunitat Valenciana;7
21.4. Ejercicio de los derechos fundamentales;Varón;Extremadura;0
21.4. Ejercicio de los derechos fundamentales;Varón;Galicia;0
21.4. Ejercicio de los derechos fundamentales;Varón;Madrid, Comunidad de(1);56
21.4. Ejercicio de los derechos fundamentales;Varón;Murcia, Región de;0
21.4. Ejercicio de los derechos fundamentales;Varón;Navarra, Comunidad Foral de;0
21.4. Ejercicio de los derechos fundamentales;Varón;País Vasco;0
21.4. Ejercicio de los derechos fundamentales;Varón;Rioja, La;4
21.4. Ejercicio de los derechos fundamentales;Varón;Ceuta;0
21.4. Ejercicio de los derechos fundamentales;Varón;Melilla;0
21.4. Ejercicio de los derechos fundamentales;Mujer;Total;13
21.4. Ejercicio de los derechos fundamentales;Mujer;Andalucía;1
21.4. Ejercicio de los derechos fundamentales;Mujer;Aragón;0
21.4. Ejercicio de los derechos fundamentales;Mujer;Asturias, Principado de;0
21.4. Ejercicio de los derechos fundamentales;Mujer;Balears, Illes;2
21.4. Ejercicio de los derechos fundamentales;Mujer;Canarias;0
21.4. Ejercicio de los derechos fundamentales;Mujer;Cantabria;0
21.4. Ejercicio de los derechos fundamentales;Mujer;Castilla y León;1
21.4. Ejercicio de los derechos fundamentales;Mujer;Castilla-La Mancha;0
