Tipo de delito;Sexo del infractor;Lugar de condena;Total
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Total;312
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Andalucía;61
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Aragón;4
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Asturias, Principado de;13
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Balears, Illes;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Canarias;119
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Cantabria;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Castilla y León;6
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Castilla-La Mancha;9
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Cataluña;9
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Comunitat Valenciana;14
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Extremadura;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Galicia;3
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Madrid, Comunidad de(1);5
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Murcia, Región de;5
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Navarra, Comunidad Foral de;4
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;País Vasco;5
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Rioja, La;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Ceuta;37
15. BIS. Contra los derechos de ciudadanos extranjeros;Total;Melilla;17
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Total;248
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Andalucía;51
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Aragón;2
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Asturias, Principado de;7
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Balears, Illes;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Canarias;103
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Cantabria;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Castilla y León;5
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Castilla-La Mancha;5
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Cataluña;7
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Comunitat Valenciana;11
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Extremadura;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Galicia;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Madrid, Comunidad de(1);4
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Murcia, Región de;4
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Navarra, Comunidad Foral de;3
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;País Vasco;5
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Rioja, La;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Ceuta;24
15. BIS. Contra los derechos de ciudadanos extranjeros;Varón;Melilla;15
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Total;64
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Andalucía;10
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Aragón;2
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Asturias, Principado de;6
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Balears, Illes;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Canarias;16
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Cantabria;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Castilla y León;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Castilla-La Mancha;4
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Cataluña;2
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Comunitat Valenciana;3
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Extremadura;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Galicia;2
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Madrid, Comunidad de(1);1
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Murcia, Región de;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Navarra, Comunidad Foral de;1
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;País Vasco;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Rioja, La;0
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Ceuta;13
15. BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Melilla;2
16. Relativos a la ordenación del territorio;Total;Total;743
16. Relativos a la ordenación del territorio;Total;Andalucía;437
16. Relativos a la ordenación del territorio;Total;Aragón;13
16. Relativos a la ordenación del territorio;Total;Asturias, Principado de;11
16. Relativos a la ordenación del territorio;Total;Balears, Illes;25
16. Relativos a la ordenación del territorio;Total;Canarias;20
16. Relativos a la ordenación del territorio;Total;Cantabria;4
16. Relativos a la ordenación del territorio;Total;Castilla y León;5
16. Relativos a la ordenación del territorio;Total;Castilla-La Mancha;10
16. Relativos a la ordenación del territorio;Total;Cataluña;35
16. Relativos a la ordenación del territorio;Total;Comunitat Valenciana;37
16. Relativos a la ordenación del territorio;Total;Extremadura;53
16. Relativos a la ordenación del territorio;Total;Galicia;23
16. Relativos a la ordenación del territorio;Total;Madrid, Comunidad de(1);5
16. Relativos a la ordenación del territorio;Total;Murcia, Región de;33
16. Relativos a la ordenación del territorio;Total;Navarra, Comunidad Foral de;19
16. Relativos a la ordenación del territorio;Total;País Vasco;10
16. Relativos a la ordenación del territorio;Total;Rioja, La;3
16. Relativos a la ordenación del territorio;Total;Ceuta;0
16. Relativos a la ordenación del territorio;Total;Melilla;0
16. Relativos a la ordenación del territorio;Varón;Total;640
16. Relativos a la ordenación del territorio;Varón;Andalucía;367
16. Relativos a la ordenación del territorio;Varón;Aragón;13
16. Relativos a la ordenación del territorio;Varón;Asturias, Principado de;8
16. Relativos a la ordenación del territorio;Varón;Balears, Illes;22
16. Relativos a la ordenación del territorio;Varón;Canarias;19
16. Relativos a la ordenación del territorio;Varón;Cantabria;4
16. Relativos a la ordenación del territorio;Varón;Castilla y León;5
16. Relativos a la ordenación del territorio;Varón;Castilla-La Mancha;10
16. Relativos a la ordenación del territorio;Varón;Cataluña;31
16. Relativos a la ordenación del territorio;Varón;Comunitat Valenciana;32
16. Relativos a la ordenación del territorio;Varón;Extremadura;53
16. Relativos a la ordenación del territorio;Varón;Galicia;20
16. Relativos a la ordenación del territorio;Varón;Madrid, Comunidad de(1);5
16. Relativos a la ordenación del territorio;Varón;Murcia, Región de;22
16. Relativos a la ordenación del territorio;Varón;Navarra, Comunidad Foral de;18
16. Relativos a la ordenación del territorio;Varón;País Vasco;8
16. Relativos a la ordenación del territorio;Varón;Rioja, La;3
16. Relativos a la ordenación del territorio;Varón;Ceuta;0
16. Relativos a la ordenación del territorio;Varón;Melilla;0
16. Relativos a la ordenación del territorio;Mujer;Total;103
16. Relativos a la ordenación del territorio;Mujer;Andalucía;70
16. Relativos a la ordenación del territorio;Mujer;Aragón;0
16. Relativos a la ordenación del territorio;Mujer;Asturias, Principado de;3
16. Relativos a la ordenación del territorio;Mujer;Balears, Illes;3
16. Relativos a la ordenación del territorio;Mujer;Canarias;1
16. Relativos a la ordenación del territorio;Mujer;Cantabria;0
16. Relativos a la ordenación del territorio;Mujer;Castilla y León;0
16. Relativos a la ordenación del territorio;Mujer;Castilla-La Mancha;0
16. Relativos a la ordenación del territorio;Mujer;Cataluña;4
16. Relativos a la ordenación del territorio;Mujer;Comunitat Valenciana;5
16. Relativos a la ordenación del territorio;Mujer;Extremadura;0
16. Relativos a la ordenación del territorio;Mujer;Galicia;3
16. Relativos a la ordenación del territorio;Mujer;Madrid, Comunidad de(1);0
16. Relativos a la ordenación del territorio;Mujer;Murcia, Región de;11
16. Relativos a la ordenación del territorio;Mujer;Navarra, Comunidad Foral de;1
16. Relativos a la ordenación del territorio;Mujer;País Vasco;2
16. Relativos a la ordenación del territorio;Mujer;Rioja, La;0
16. Relativos a la ordenación del territorio;Mujer;Ceuta;0
16. Relativos a la ordenación del territorio;Mujer;Melilla;0
16.1. Ordenación del territorio;Total;Total;553
16.1. Ordenación del territorio;Total;Andalucía;399
16.1. Ordenación del territorio;Total;Aragón;3
16.1. Ordenación del territorio;Total;Asturias, Principado de;4
16.1. Ordenación del territorio;Total;Balears, Illes;21
16.1. Ordenación del territorio;Total;Canarias;11
16.1. Ordenación del territorio;Total;Cantabria;2
16.1. Ordenación del territorio;Total;Castilla y León;0
16.1. Ordenación del territorio;Total;Castilla-La Mancha;6
16.1. Ordenación del territorio;Total;Cataluña;8
16.1. Ordenación del territorio;Total;Comunitat Valenciana;31
16.1. Ordenación del territorio;Total;Extremadura;0
16.1. Ordenación del territorio;Total;Galicia;19
16.1. Ordenación del territorio;Total;Madrid, Comunidad de(1);1
16.1. Ordenación del territorio;Total;Murcia, Región de;30
16.1. Ordenación del territorio;Total;Navarra, Comunidad Foral de;14
16.1. Ordenación del territorio;Total;País Vasco;4
16.1. Ordenación del territorio;Total;Rioja, La;0
16.1. Ordenación del territorio;Total;Ceuta;0
16.1. Ordenación del territorio;Total;Melilla;0
16.1. Ordenación del territorio;Varón;Total;456
16.1. Ordenación del territorio;Varón;Andalucía;330
16.1. Ordenación del territorio;Varón;Aragón;3
16.1. Ordenación del territorio;Varón;Asturias, Principado de;2
16.1. Ordenación del territorio;Varón;Balears, Illes;18
16.1. Ordenación del territorio;Varón;Canarias;10
16.1. Ordenación del territorio;Varón;Cantabria;2
16.1. Ordenación del territorio;Varón;Castilla y León;0
16.1. Ordenación del territorio;Varón;Castilla-La Mancha;6
16.1. Ordenación del territorio;Varón;Cataluña;5
16.1. Ordenación del territorio;Varón;Comunitat Valenciana;26
16.1. Ordenación del territorio;Varón;Extremadura;0
16.1. Ordenación del territorio;Varón;Galicia;16
16.1. Ordenación del territorio;Varón;Madrid, Comunidad de(1);1
16.1. Ordenación del territorio;Varón;Murcia, Región de;22
16.1. Ordenación del territorio;Varón;Navarra, Comunidad Foral de;13
16.1. Ordenación del territorio;Varón;País Vasco;2
16.1. Ordenación del territorio;Varón;Rioja, La;0
16.1. Ordenación del territorio;Varón;Ceuta;0
16.1. Ordenación del territorio;Varón;Melilla;0
16.1. Ordenación del territorio;Mujer;Total;97
16.1. Ordenación del territorio;Mujer;Andalucía;69
16.1. Ordenación del territorio;Mujer;Aragón;0
16.1. Ordenación del territorio;Mujer;Asturias, Principado de;2
16.1. Ordenación del territorio;Mujer;Balears, Illes;3
16.1. Ordenación del territorio;Mujer;Canarias;1
16.1. Ordenación del territorio;Mujer;Cantabria;0
16.1. Ordenación del territorio;Mujer;Castilla y León;0
16.1. Ordenación del territorio;Mujer;Castilla-La Mancha;0
16.1. Ordenación del territorio;Mujer;Cataluña;3
16.1. Ordenación del territorio;Mujer;Comunitat Valenciana;5
16.1. Ordenación del territorio;Mujer;Extremadura;0
16.1. Ordenación del territorio;Mujer;Galicia;3
16.1. Ordenación del territorio;Mujer;Madrid, Comunidad de(1);0
16.1. Ordenación del territorio;Mujer;Murcia, Región de;8
16.1. Ordenación del territorio;Mujer;Navarra, Comunidad Foral de;1
16.1. Ordenación del territorio;Mujer;País Vasco;2
16.1. Ordenación del territorio;Mujer;Rioja, La;0
16.1. Ordenación del territorio;Mujer;Ceuta;0
16.1. Ordenación del territorio;Mujer;Melilla;0
16.2. Patrimonio histórico;Total;Total;9
16.2. Patrimonio histórico;Total;Andalucía;3
16.2. Patrimonio histórico;Total;Aragón;0
16.2. Patrimonio histórico;Total;Asturias, Principado de;0
16.2. Patrimonio histórico;Total;Balears, Illes;2
16.2. Patrimonio histórico;Total;Canarias;2
16.2. Patrimonio histórico;Total;Cantabria;1
16.2. Patrimonio histórico;Total;Castilla y León;0
16.2. Patrimonio histórico;Total;Castilla-La Mancha;0
16.2. Patrimonio histórico;Total;Cataluña;0
16.2. Patrimonio histórico;Total;Comunitat Valenciana;0
16.2. Patrimonio histórico;Total;Extremadura;0
16.2. Patrimonio histórico;Total;Galicia;0
16.2. Patrimonio histórico;Total;Madrid, Comunidad de(1);0
16.2. Patrimonio histórico;Total;Murcia, Región de;0
16.2. Patrimonio histórico;Total;Navarra, Comunidad Foral de;0
16.2. Patrimonio histórico;Total;País Vasco;1
16.2. Patrimonio histórico;Total;Rioja, La;0
16.2. Patrimonio histórico;Total;Ceuta;0
16.2. Patrimonio histórico;Total;Melilla;0
16.2. Patrimonio histórico;Varón;Total;8
16.2. Patrimonio histórico;Varón;Andalucía;2
16.2. Patrimonio histórico;Varón;Aragón;0
16.2. Patrimonio histórico;Varón;Asturias, Principado de;0
16.2. Patrimonio histórico;Varón;Balears, Illes;2
16.2. Patrimonio histórico;Varón;Canarias;2
16.2. Patrimonio histórico;Varón;Cantabria;1
16.2. Patrimonio histórico;Varón;Castilla y León;0
16.2. Patrimonio histórico;Varón;Castilla-La Mancha;0
16.2. Patrimonio histórico;Varón;Cataluña;0
16.2. Patrimonio histórico;Varón;Comunitat Valenciana;0
16.2. Patrimonio histórico;Varón;Extremadura;0
16.2. Patrimonio histórico;Varón;Galicia;0
16.2. Patrimonio histórico;Varón;Madrid, Comunidad de(1);0
16.2. Patrimonio histórico;Varón;Murcia, Región de;0
16.2. Patrimonio histórico;Varón;Navarra, Comunidad Foral de;0
16.2. Patrimonio histórico;Varón;País Vasco;1
16.2. Patrimonio histórico;Varón;Rioja, La;0
16.2. Patrimonio histórico;Varón;Ceuta;0
16.2. Patrimonio histórico;Varón;Melilla;0
16.2. Patrimonio histórico;Mujer;Total;1
16.2. Patrimonio histórico;Mujer;Andalucía;1
16.2. Patrimonio histórico;Mujer;Aragón;0
16.2. Patrimonio histórico;Mujer;Asturias, Principado de;0
16.2. Patrimonio histórico;Mujer;Balears, Illes;0
16.2. Patrimonio histórico;Mujer;Canarias;0
16.2. Patrimonio histórico;Mujer;Cantabria;0
16.2. Patrimonio histórico;Mujer;Castilla y León;0
16.2. Patrimonio histórico;Mujer;Castilla-La Mancha;0
16.2. Patrimonio histórico;Mujer;Cataluña;0
16.2. Patrimonio histórico;Mujer;Comunitat Valenciana;0
16.2. Patrimonio histórico;Mujer;Extremadura;0
16.2. Patrimonio histórico;Mujer;Galicia;0
16.2. Patrimonio histórico;Mujer;Madrid, Comunidad de(1);0
16.2. Patrimonio histórico;Mujer;Murcia, Región de;0
16.2. Patrimonio histórico;Mujer;Navarra, Comunidad Foral de;0
16.2. Patrimonio histórico;Mujer;País Vasco;0
16.2. Patrimonio histórico;Mujer;Rioja, La;0
16.2. Patrimonio histórico;Mujer;Ceuta;0
16.2. Patrimonio histórico;Mujer;Melilla;0
16.3. Recursos naturales y medio ambiente;Total;Total;34
16.3. Recursos naturales y medio ambiente;Total;Andalucía;8
16.3. Recursos naturales y medio ambiente;Total;Aragón;0
16.3. Recursos naturales y medio ambiente;Total;Asturias, Principado de;2
16.3. Recursos naturales y medio ambiente;Total;Balears, Illes;2
16.3. Recursos naturales y medio ambiente;Total;Canarias;0
16.3. Recursos naturales y medio ambiente;Total;Cantabria;1
16.3. Recursos naturales y medio ambiente;Total;Castilla y León;2
16.3. Recursos naturales y medio ambiente;Total;Castilla-La Mancha;2
16.3. Recursos naturales y medio ambiente;Total;Cataluña;8
16.3. Recursos naturales y medio ambiente;Total;Comunitat Valenciana;0
16.3. Recursos naturales y medio ambiente;Total;Extremadura;0
16.3. Recursos naturales y medio ambiente;Total;Galicia;1
16.3. Recursos naturales y medio ambiente;Total;Madrid, Comunidad de(1);0
16.3. Recursos naturales y medio ambiente;Total;Murcia, Región de;3
16.3. Recursos naturales y medio ambiente;Total;Navarra, Comunidad Foral de;3
16.3. Recursos naturales y medio ambiente;Total;País Vasco;2
16.3. Recursos naturales y medio ambiente;Total;Rioja, La;0
16.3. Recursos naturales y medio ambiente;Total;Ceuta;0
16.3. Recursos naturales y medio ambiente;Total;Melilla;0
16.3. Recursos naturales y medio ambiente;Varón;Total;29
16.3. Recursos naturales y medio ambiente;Varón;Andalucía;8
16.3. Recursos naturales y medio ambiente;Varón;Aragón;0
16.3. Recursos naturales y medio ambiente;Varón;Asturias, Principado de;1
16.3. Recursos naturales y medio ambiente;Varón;Balears, Illes;2
16.3. Recursos naturales y medio ambiente;Varón;Canarias;0
16.3. Recursos naturales y medio ambiente;Varón;Cantabria;1
16.3. Recursos naturales y medio ambiente;Varón;Castilla y León;2
16.3. Recursos naturales y medio ambiente;Varón;Castilla-La Mancha;2
16.3. Recursos naturales y medio ambiente;Varón;Cataluña;7
16.3. Recursos naturales y medio ambiente;Varón;Comunitat Valenciana;0
16.3. Recursos naturales y medio ambiente;Varón;Extremadura;0
16.3. Recursos naturales y medio ambiente;Varón;Galicia;1
16.3. Recursos naturales y medio ambiente;Varón;Madrid, Comunidad de(1);0
16.3. Recursos naturales y medio ambiente;Varón;Murcia, Región de;0
16.3. Recursos naturales y medio ambiente;Varón;Navarra, Comunidad Foral de;3
16.3. Recursos naturales y medio ambiente;Varón;País Vasco;2
16.3. Recursos naturales y medio ambiente;Varón;Rioja, La;0
16.3. Recursos naturales y medio ambiente;Varón;Ceuta;0
16.3. Recursos naturales y medio ambiente;Varón;Melilla;0
16.3. Recursos naturales y medio ambiente;Mujer;Total;5
16.3. Recursos naturales y medio ambiente;Mujer;Andalucía;0
16.3. Recursos naturales y medio ambiente;Mujer;Aragón;0
16.3. Recursos naturales y medio ambiente;Mujer;Asturias, Principado de;1
16.3. Recursos naturales y medio ambiente;Mujer;Balears, Illes;0
16.3. Recursos naturales y medio ambiente;Mujer;Canarias;0
16.3. Recursos naturales y medio ambiente;Mujer;Cantabria;0
16.3. Recursos naturales y medio ambiente;Mujer;Castilla y León;0
16.3. Recursos naturales y medio ambiente;Mujer;Castilla-La Mancha;0
16.3. Recursos naturales y medio ambiente;Mujer;Cataluña;1
16.3. Recursos naturales y medio ambiente;Mujer;Comunitat Valenciana;0
16.3. Recursos naturales y medio ambiente;Mujer;Extremadura;0
16.3. Recursos naturales y medio ambiente;Mujer;Galicia;0
16.3. Recursos naturales y medio ambiente;Mujer;Madrid, Comunidad de(1);0
16.3. Recursos naturales y medio ambiente;Mujer;Murcia, Región de;3
16.3. Recursos naturales y medio ambiente;Mujer;Navarra, Comunidad Foral de;0
16.3. Recursos naturales y medio ambiente;Mujer;País Vasco;0
16.3. Recursos naturales y medio ambiente;Mujer;Rioja, La;0
16.3. Recursos naturales y medio ambiente;Mujer;Ceuta;0
16.3. Recursos naturales y medio ambiente;Mujer;Melilla;0
16.4. Protección flora, fauna y animales domésticos;Total;Total;147
16.4. Protección flora, fauna y animales domésticos;Total;Andalucía;27
16.4. Protección flora, fauna y animales domésticos;Total;Aragón;10
16.4. Protección flora, fauna y animales domésticos;Total;Asturias, Principado de;5
16.4. Protección flora, fauna y animales domésticos;Total;Balears, Illes;0
16.4. Protección flora, fauna y animales domésticos;Total;Canarias;7
16.4. Protección flora, fauna y animales domésticos;Total;Cantabria;0
16.4. Protección flora, fauna y animales domésticos;Total;Castilla y León;3
16.4. Protección flora, fauna y animales domésticos;Total;Castilla-La Mancha;2
16.4. Protección flora, fauna y animales domésticos;Total;Cataluña;19
16.4. Protección flora, fauna y animales domésticos;Total;Comunitat Valenciana;6
16.4. Protección flora, fauna y animales domésticos;Total;Extremadura;53
16.4. Protección flora, fauna y animales domésticos;Total;Galicia;3
16.4. Protección flora, fauna y animales domésticos;Total;Madrid, Comunidad de(1);4
16.4. Protección flora, fauna y animales domésticos;Total;Murcia, Región de;0
16.4. Protección flora, fauna y animales domésticos;Total;Navarra, Comunidad Foral de;2
16.4. Protección flora, fauna y animales domésticos;Total;País Vasco;3
16.4. Protección flora, fauna y animales domésticos;Total;Rioja, La;3
16.4. Protección flora, fauna y animales domésticos;Total;Ceuta;0
16.4. Protección flora, fauna y animales domésticos;Total;Melilla;0
16.4. Protección flora, fauna y animales domésticos;Varón;Total;147
16.4. Protección flora, fauna y animales domésticos;Varón;Andalucía;27
16.4. Protección flora, fauna y animales domésticos;Varón;Aragón;10
16.4. Protección flora, fauna y animales domésticos;Varón;Asturias, Principado de;5
16.4. Protección flora, fauna y animales domésticos;Varón;Balears, Illes;0
16.4. Protección flora, fauna y animales domésticos;Varón;Canarias;7
16.4. Protección flora, fauna y animales domésticos;Varón;Cantabria;0
16.4. Protección flora, fauna y animales domésticos;Varón;Castilla y León;3
16.4. Protección flora, fauna y animales domésticos;Varón;Castilla-La Mancha;2
16.4. Protección flora, fauna y animales domésticos;Varón;Cataluña;19
16.4. Protección flora, fauna y animales domésticos;Varón;Comunitat Valenciana;6
16.4. Protección flora, fauna y animales domésticos;Varón;Extremadura;53
16.4. Protección flora, fauna y animales domésticos;Varón;Galicia;3
16.4. Protección flora, fauna y animales domésticos;Varón;Madrid, Comunidad de(1);4
16.4. Protección flora, fauna y animales domésticos;Varón;Murcia, Región de;0
16.4. Protección flora, fauna y animales domésticos;Varón;Navarra, Comunidad Foral de;2
16.4. Protección flora, fauna y animales domésticos;Varón;País Vasco;3
16.4. Protección flora, fauna y animales domésticos;Varón;Rioja, La;3
16.4. Protección flora, fauna y animales domésticos;Varón;Ceuta;0
16.4. Protección flora, fauna y animales domésticos;Varón;Melilla;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Total;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Andalucía;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Aragón;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Asturias, Principado de;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Balears, Illes;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Canarias;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Cantabria;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Castilla y León;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Castilla-La Mancha;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Cataluña;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Comunitat Valenciana;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Extremadura;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Galicia;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Madrid, Comunidad de(1);0
16.4. Protección flora, fauna y animales domésticos;Mujer;Murcia, Región de;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Navarra, Comunidad Foral de;0
16.4. Protección flora, fauna y animales domésticos;Mujer;País Vasco;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Rioja, La;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Ceuta;0
16.4. Protección flora, fauna y animales domésticos;Mujer;Melilla;0
17. Contra la seguridad colectiva;Total;Total;121.552
17. Contra la seguridad colectiva;Total;Andalucía;22.306
17. Contra la seguridad colectiva;Total;Aragón;2.692
17. Contra la seguridad colectiva;Total;Asturias, Principado de;2.728
17. Contra la seguridad colectiva;Total;Balears, Illes;3.536
17. Contra la seguridad colectiva;Total;Canarias;7.422
17. Contra la seguridad colectiva;Total;Cantabria;1.427
17. Contra la seguridad colectiva;Total;Castilla y León;5.144
17. Contra la seguridad colectiva;Total;Castilla-La Mancha;4.454
17. Contra la seguridad colectiva;Total;Cataluña;20.142
17. Contra la seguridad colectiva;Total;Comunitat Valenciana;13.989
17. Contra la seguridad colectiva;Total;Extremadura;2.128
17. Contra la seguridad colectiva;Total;Galicia;7.466
17. Contra la seguridad colectiva;Total;Madrid, Comunidad de(1);13.553
17. Contra la seguridad colectiva;Total;Murcia, Región de;5.221
17. Contra la seguridad colectiva;Total;Navarra, Comunidad Foral de;1.714
17. Contra la seguridad colectiva;Total;País Vasco;5.053
17. Contra la seguridad colectiva;Total;Rioja, La;871
17. Contra la seguridad colectiva;Total;Ceuta;1.329
17. Contra la seguridad colectiva;Total;Melilla;377
17. Contra la seguridad colectiva;Varón;Total;111.442
17. Contra la seguridad colectiva;Varón;Andalucía;20.351
17. Contra la seguridad colectiva;Varón;Aragón;2.521
17. Contra la seguridad colectiva;Varón;Asturias, Principado de;2.507
17. Contra la seguridad colectiva;Varón;Balears, Illes;3.113
17. Contra la seguridad colectiva;Varón;Canarias;6.785
17. Contra la seguridad colectiva;Varón;Cantabria;1.325
17. Contra la seguridad colectiva;Varón;Castilla y León;4.830
17. Contra la seguridad colectiva;Varón;Castilla-La Mancha;4.177
17. Contra la seguridad colectiva;Varón;Cataluña;18.441
17. Contra la seguridad colectiva;Varón;Comunitat Valenciana;12.572
17. Contra la seguridad colectiva;Varón;Extremadura;1.996
17. Contra la seguridad colectiva;Varón;Galicia;7.035
17. Contra la seguridad colectiva;Varón;Madrid, Comunidad de(1);12.371
17. Contra la seguridad colectiva;Varón;Murcia, Región de;4.868
17. Contra la seguridad colectiva;Varón;Navarra, Comunidad Foral de;1.572
17. Contra la seguridad colectiva;Varón;País Vasco;4.668
17. Contra la seguridad colectiva;Varón;Rioja, La;795
17. Contra la seguridad colectiva;Varón;Ceuta;1.166
17. Contra la seguridad colectiva;Varón;Melilla;349
17. Contra la seguridad colectiva;Mujer;Total;10.110
17. Contra la seguridad colectiva;Mujer;Andalucía;1.955
17. Contra la seguridad colectiva;Mujer;Aragón;171
17. Contra la seguridad colectiva;Mujer;Asturias, Principado de;221
17. Contra la seguridad colectiva;Mujer;Balears, Illes;423
17. Contra la seguridad colectiva;Mujer;Canarias;637
17. Contra la seguridad colectiva;Mujer;Cantabria;102
17. Contra la seguridad colectiva;Mujer;Castilla y León;314
17. Contra la seguridad colectiva;Mujer;Castilla-La Mancha;277
17. Contra la seguridad colectiva;Mujer;Cataluña;1.701
17. Contra la seguridad colectiva;Mujer;Comunitat Valenciana;1.417
17. Contra la seguridad colectiva;Mujer;Extremadura;132
17. Contra la seguridad colectiva;Mujer;Galicia;431
17. Contra la seguridad colectiva;Mujer;Madrid, Comunidad de(1);1.182
17. Contra la seguridad colectiva;Mujer;Murcia, Región de;353
17. Contra la seguridad colectiva;Mujer;Navarra, Comunidad Foral de;142
17. Contra la seguridad colectiva;Mujer;País Vasco;385
17. Contra la seguridad colectiva;Mujer;Rioja, La;76
17. Contra la seguridad colectiva;Mujer;Ceuta;163
17. Contra la seguridad colectiva;Mujer;Melilla;28
17.1. Delitos riesgo catastrófico;Total;Total;10
17.1. Delitos riesgo catastrófico;Total;Andalucía;1
17.1. Delitos riesgo catastrófico;Total;Aragón;0
17.1. Delitos riesgo catastrófico;Total;Asturias, Principado de;0
17.1. Delitos riesgo catastrófico;Total;Balears, Illes;0
17.1. Delitos riesgo catastrófico;Total;Canarias;0
17.1. Delitos riesgo catastrófico;Total;Cantabria;0
17.1. Delitos riesgo catastrófico;Total;Castilla y León;0
17.1. Delitos riesgo catastrófico;Total;Castilla-La Mancha;0
17.1. Delitos riesgo catastrófico;Total;Cataluña;3
17.1. Delitos riesgo catastrófico;Total;Comunitat Valenciana;1
17.1. Delitos riesgo catastrófico;Total;Extremadura;0
17.1. Delitos riesgo catastrófico;Total;Galicia;1
17.1. Delitos riesgo catastrófico;Total;Madrid, Comunidad de(1);4
17.1. Delitos riesgo catastrófico;Total;Murcia, Región de;0
17.1. Delitos riesgo catastrófico;Total;Navarra, Comunidad Foral de;0
17.1. Delitos riesgo catastrófico;Total;País Vasco;0
17.1. Delitos riesgo catastrófico;Total;Rioja, La;0
17.1. Delitos riesgo catastrófico;Total;Ceuta;0
17.1. Delitos riesgo catastrófico;Total;Melilla;0
17.1. Delitos riesgo catastrófico;Varón;Total;9
