Tipo de delito;Sexo del infractor;Lugar de condena;Total
18.4. Usurpación del estado civil;Mujer;Asturias, Principado de;1
18.4. Usurpación del estado civil;Mujer;Balears, Illes;5
18.4. Usurpación del estado civil;Mujer;Canarias;2
18.4. Usurpación del estado civil;Mujer;Cantabria;0
18.4. Usurpación del estado civil;Mujer;Castilla y León;4
18.4. Usurpación del estado civil;Mujer;Castilla-La Mancha;0
18.4. Usurpación del estado civil;Mujer;Cataluña;2
18.4. Usurpación del estado civil;Mujer;Comunitat Valenciana;1
18.4. Usurpación del estado civil;Mujer;Extremadura;0
18.4. Usurpación del estado civil;Mujer;Galicia;0
18.4. Usurpación del estado civil;Mujer;Madrid, Comunidad de(1);1
18.4. Usurpación del estado civil;Mujer;Murcia, Región de;0
18.4. Usurpación del estado civil;Mujer;Navarra, Comunidad Foral de;0
18.4. Usurpación del estado civil;Mujer;País Vasco;0
18.4. Usurpación del estado civil;Mujer;Rioja, La;0
18.4. Usurpación del estado civil;Mujer;Ceuta;0
18.4. Usurpación del estado civil;Mujer;Melilla;0
18.5. Usurpación de funciones públicas;Total;Total;100
18.5. Usurpación de funciones públicas;Total;Andalucía;26
18.5. Usurpación de funciones públicas;Total;Aragón;7
18.5. Usurpación de funciones públicas;Total;Asturias, Principado de;1
18.5. Usurpación de funciones públicas;Total;Balears, Illes;3
18.5. Usurpación de funciones públicas;Total;Canarias;3
18.5. Usurpación de funciones públicas;Total;Cantabria;0
18.5. Usurpación de funciones públicas;Total;Castilla y León;3
18.5. Usurpación de funciones públicas;Total;Castilla-La Mancha;5
18.5. Usurpación de funciones públicas;Total;Cataluña;19
18.5. Usurpación de funciones públicas;Total;Comunitat Valenciana;8
18.5. Usurpación de funciones públicas;Total;Extremadura;2
18.5. Usurpación de funciones públicas;Total;Galicia;3
18.5. Usurpación de funciones públicas;Total;Madrid, Comunidad de(1);14
18.5. Usurpación de funciones públicas;Total;Murcia, Región de;2
18.5. Usurpación de funciones públicas;Total;Navarra, Comunidad Foral de;1
18.5. Usurpación de funciones públicas;Total;País Vasco;2
18.5. Usurpación de funciones públicas;Total;Rioja, La;0
18.5. Usurpación de funciones públicas;Total;Ceuta;1
18.5. Usurpación de funciones públicas;Total;Melilla;0
18.5. Usurpación de funciones públicas;Varón;Total;90
18.5. Usurpación de funciones públicas;Varón;Andalucía;25
18.5. Usurpación de funciones públicas;Varón;Aragón;6
18.5. Usurpación de funciones públicas;Varón;Asturias, Principado de;1
18.5. Usurpación de funciones públicas;Varón;Balears, Illes;3
18.5. Usurpación de funciones públicas;Varón;Canarias;1
18.5. Usurpación de funciones públicas;Varón;Cantabria;0
18.5. Usurpación de funciones públicas;Varón;Castilla y León;3
18.5. Usurpación de funciones públicas;Varón;Castilla-La Mancha;5
18.5. Usurpación de funciones públicas;Varón;Cataluña;18
18.5. Usurpación de funciones públicas;Varón;Comunitat Valenciana;8
18.5. Usurpación de funciones públicas;Varón;Extremadura;2
18.5. Usurpación de funciones públicas;Varón;Galicia;2
18.5. Usurpación de funciones públicas;Varón;Madrid, Comunidad de(1);12
18.5. Usurpación de funciones públicas;Varón;Murcia, Región de;2
18.5. Usurpación de funciones públicas;Varón;Navarra, Comunidad Foral de;0
18.5. Usurpación de funciones públicas;Varón;País Vasco;1
18.5. Usurpación de funciones públicas;Varón;Rioja, La;0
18.5. Usurpación de funciones públicas;Varón;Ceuta;1
18.5. Usurpación de funciones públicas;Varón;Melilla;0
18.5. Usurpación de funciones públicas;Mujer;Total;10
18.5. Usurpación de funciones públicas;Mujer;Andalucía;1
18.5. Usurpación de funciones públicas;Mujer;Aragón;1
18.5. Usurpación de funciones públicas;Mujer;Asturias, Principado de;0
18.5. Usurpación de funciones públicas;Mujer;Balears, Illes;0
18.5. Usurpación de funciones públicas;Mujer;Canarias;2
18.5. Usurpación de funciones públicas;Mujer;Cantabria;0
18.5. Usurpación de funciones públicas;Mujer;Castilla y León;0
18.5. Usurpación de funciones públicas;Mujer;Castilla-La Mancha;0
18.5. Usurpación de funciones públicas;Mujer;Cataluña;1
18.5. Usurpación de funciones públicas;Mujer;Comunitat Valenciana;0
18.5. Usurpación de funciones públicas;Mujer;Extremadura;0
18.5. Usurpación de funciones públicas;Mujer;Galicia;1
18.5. Usurpación de funciones públicas;Mujer;Madrid, Comunidad de(1);2
18.5. Usurpación de funciones públicas;Mujer;Murcia, Región de;0
18.5. Usurpación de funciones públicas;Mujer;Navarra, Comunidad Foral de;1
18.5. Usurpación de funciones públicas;Mujer;País Vasco;1
18.5. Usurpación de funciones públicas;Mujer;Rioja, La;0
18.5. Usurpación de funciones públicas;Mujer;Ceuta;0
18.5. Usurpación de funciones públicas;Mujer;Melilla;0
19. Contra la Administración Pública;Total;Total;915
19. Contra la Administración Pública;Total;Andalucía;242
19. Contra la Administración Pública;Total;Aragón;14
19. Contra la Administración Pública;Total;Asturias, Principado de;8
19. Contra la Administración Pública;Total;Balears, Illes;55
19. Contra la Administración Pública;Total;Canarias;52
19. Contra la Administración Pública;Total;Cantabria;5
19. Contra la Administración Pública;Total;Castilla y León;24
19. Contra la Administración Pública;Total;Castilla-La Mancha;22
19. Contra la Administración Pública;Total;Cataluña;131
19. Contra la Administración Pública;Total;Comunitat Valenciana;106
19. Contra la Administración Pública;Total;Extremadura;27
19. Contra la Administración Pública;Total;Galicia;43
19. Contra la Administración Pública;Total;Madrid, Comunidad de(1);127
19. Contra la Administración Pública;Total;Murcia, Región de;35
19. Contra la Administración Pública;Total;Navarra, Comunidad Foral de;8
19. Contra la Administración Pública;Total;País Vasco;2
19. Contra la Administración Pública;Total;Rioja, La;7
19. Contra la Administración Pública;Total;Ceuta;5
19. Contra la Administración Pública;Total;Melilla;2
19. Contra la Administración Pública;Varón;Total;818
19. Contra la Administración Pública;Varón;Andalucía;218
19. Contra la Administración Pública;Varón;Aragón;12
19. Contra la Administración Pública;Varón;Asturias, Principado de;7
19. Contra la Administración Pública;Varón;Balears, Illes;42
19. Contra la Administración Pública;Varón;Canarias;51
19. Contra la Administración Pública;Varón;Cantabria;5
19. Contra la Administración Pública;Varón;Castilla y León;21
19. Contra la Administración Pública;Varón;Castilla-La Mancha;17
19. Contra la Administración Pública;Varón;Cataluña;116
19. Contra la Administración Pública;Varón;Comunitat Valenciana;94
19. Contra la Administración Pública;Varón;Extremadura;22
19. Contra la Administración Pública;Varón;Galicia;43
19. Contra la Administración Pública;Varón;Madrid, Comunidad de(1);118
19. Contra la Administración Pública;Varón;Murcia, Región de;30
19. Contra la Administración Pública;Varón;Navarra, Comunidad Foral de;7
19. Contra la Administración Pública;Varón;País Vasco;2
19. Contra la Administración Pública;Varón;Rioja, La;7
19. Contra la Administración Pública;Varón;Ceuta;5
19. Contra la Administración Pública;Varón;Melilla;1
19. Contra la Administración Pública;Mujer;Total;97
19. Contra la Administración Pública;Mujer;Andalucía;24
19. Contra la Administración Pública;Mujer;Aragón;2
19. Contra la Administración Pública;Mujer;Asturias, Principado de;1
19. Contra la Administración Pública;Mujer;Balears, Illes;13
19. Contra la Administración Pública;Mujer;Canarias;1
19. Contra la Administración Pública;Mujer;Cantabria;0
19. Contra la Administración Pública;Mujer;Castilla y León;3
19. Contra la Administración Pública;Mujer;Castilla-La Mancha;5
19. Contra la Administración Pública;Mujer;Cataluña;15
19. Contra la Administración Pública;Mujer;Comunitat Valenciana;12
19. Contra la Administración Pública;Mujer;Extremadura;5
19. Contra la Administración Pública;Mujer;Galicia;0
19. Contra la Administración Pública;Mujer;Madrid, Comunidad de(1);9
19. Contra la Administración Pública;Mujer;Murcia, Región de;5
19. Contra la Administración Pública;Mujer;Navarra, Comunidad Foral de;1
19. Contra la Administración Pública;Mujer;País Vasco;0
19. Contra la Administración Pública;Mujer;Rioja, La;0
19. Contra la Administración Pública;Mujer;Ceuta;0
19. Contra la Administración Pública;Mujer;Melilla;1
19.1. Prevaricación de los funcionarios públicos;Total;Total;73
19.1. Prevaricación de los funcionarios públicos;Total;Andalucía;40
19.1. Prevaricación de los funcionarios públicos;Total;Aragón;0
19.1. Prevaricación de los funcionarios públicos;Total;Asturias, Principado de;0
19.1. Prevaricación de los funcionarios públicos;Total;Balears, Illes;10
19.1. Prevaricación de los funcionarios públicos;Total;Canarias;4
19.1. Prevaricación de los funcionarios públicos;Total;Cantabria;0
19.1. Prevaricación de los funcionarios públicos;Total;Castilla y León;3
19.1. Prevaricación de los funcionarios públicos;Total;Castilla-La Mancha;1
19.1. Prevaricación de los funcionarios públicos;Total;Cataluña;4
19.1. Prevaricación de los funcionarios públicos;Total;Comunitat Valenciana;1
19.1. Prevaricación de los funcionarios públicos;Total;Extremadura;2
19.1. Prevaricación de los funcionarios públicos;Total;Galicia;1
19.1. Prevaricación de los funcionarios públicos;Total;Madrid, Comunidad de(1);1
19.1. Prevaricación de los funcionarios públicos;Total;Murcia, Región de;6
19.1. Prevaricación de los funcionarios públicos;Total;Navarra, Comunidad Foral de;0
19.1. Prevaricación de los funcionarios públicos;Total;País Vasco;0
19.1. Prevaricación de los funcionarios públicos;Total;Rioja, La;0
19.1. Prevaricación de los funcionarios públicos;Total;Ceuta;0
19.1. Prevaricación de los funcionarios públicos;Total;Melilla;0
19.1. Prevaricación de los funcionarios públicos;Varón;Total;59
19.1. Prevaricación de los funcionarios públicos;Varón;Andalucía;32
19.1. Prevaricación de los funcionarios públicos;Varón;Aragón;0
19.1. Prevaricación de los funcionarios públicos;Varón;Asturias, Principado de;0
19.1. Prevaricación de los funcionarios públicos;Varón;Balears, Illes;7
19.1. Prevaricación de los funcionarios públicos;Varón;Canarias;4
19.1. Prevaricación de los funcionarios públicos;Varón;Cantabria;0
19.1. Prevaricación de los funcionarios públicos;Varón;Castilla y León;2
19.1. Prevaricación de los funcionarios públicos;Varón;Castilla-La Mancha;1
19.1. Prevaricación de los funcionarios públicos;Varón;Cataluña;4
19.1. Prevaricación de los funcionarios públicos;Varón;Comunitat Valenciana;1
19.1. Prevaricación de los funcionarios públicos;Varón;Extremadura;2
19.1. Prevaricación de los funcionarios públicos;Varón;Galicia;1
19.1. Prevaricación de los funcionarios públicos;Varón;Madrid, Comunidad de(1);1
19.1. Prevaricación de los funcionarios públicos;Varón;Murcia, Región de;4
19.1. Prevaricación de los funcionarios públicos;Varón;Navarra, Comunidad Foral de;0
19.1. Prevaricación de los funcionarios públicos;Varón;País Vasco;0
19.1. Prevaricación de los funcionarios públicos;Varón;Rioja, La;0
19.1. Prevaricación de los funcionarios públicos;Varón;Ceuta;0
19.1. Prevaricación de los funcionarios públicos;Varón;Melilla;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Total;14
19.1. Prevaricación de los funcionarios públicos;Mujer;Andalucía;8
19.1. Prevaricación de los funcionarios públicos;Mujer;Aragón;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Asturias, Principado de;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Balears, Illes;3
19.1. Prevaricación de los funcionarios públicos;Mujer;Canarias;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Cantabria;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Castilla y León;1
19.1. Prevaricación de los funcionarios públicos;Mujer;Castilla-La Mancha;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Cataluña;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Comunitat Valenciana;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Extremadura;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Galicia;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Madrid, Comunidad de(1);0
19.1. Prevaricación de los funcionarios públicos;Mujer;Murcia, Región de;2
19.1. Prevaricación de los funcionarios públicos;Mujer;Navarra, Comunidad Foral de;0
19.1. Prevaricación de los funcionarios públicos;Mujer;País Vasco;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Rioja, La;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Ceuta;0
19.1. Prevaricación de los funcionarios públicos;Mujer;Melilla;0
19.2. Abandono destino;Total;Total;35
19.2. Abandono destino;Total;Andalucía;20
19.2. Abandono destino;Total;Aragón;0
19.2. Abandono destino;Total;Asturias, Principado de;0
19.2. Abandono destino;Total;Balears, Illes;0
19.2. Abandono destino;Total;Canarias;3
19.2. Abandono destino;Total;Cantabria;0
19.2. Abandono destino;Total;Castilla y León;0
19.2. Abandono destino;Total;Castilla-La Mancha;0
19.2. Abandono destino;Total;Cataluña;1
19.2. Abandono destino;Total;Comunitat Valenciana;1
19.2. Abandono destino;Total;Extremadura;0
19.2. Abandono destino;Total;Galicia;0
19.2. Abandono destino;Total;Madrid, Comunidad de(1);10
19.2. Abandono destino;Total;Murcia, Región de;0
19.2. Abandono destino;Total;Navarra, Comunidad Foral de;0
19.2. Abandono destino;Total;País Vasco;0
19.2. Abandono destino;Total;Rioja, La;0
19.2. Abandono destino;Total;Ceuta;0
19.2. Abandono destino;Total;Melilla;0
19.2. Abandono destino;Varón;Total;33
19.2. Abandono destino;Varón;Andalucía;19
19.2. Abandono destino;Varón;Aragón;0
19.2. Abandono destino;Varón;Asturias, Principado de;0
19.2. Abandono destino;Varón;Balears, Illes;0
19.2. Abandono destino;Varón;Canarias;3
19.2. Abandono destino;Varón;Cantabria;0
19.2. Abandono destino;Varón;Castilla y León;0
19.2. Abandono destino;Varón;Castilla-La Mancha;0
19.2. Abandono destino;Varón;Cataluña;1
19.2. Abandono destino;Varón;Comunitat Valenciana;1
19.2. Abandono destino;Varón;Extremadura;0
19.2. Abandono destino;Varón;Galicia;0
19.2. Abandono destino;Varón;Madrid, Comunidad de(1);9
19.2. Abandono destino;Varón;Murcia, Región de;0
19.2. Abandono destino;Varón;Navarra, Comunidad Foral de;0
19.2. Abandono destino;Varón;País Vasco;0
19.2. Abandono destino;Varón;Rioja, La;0
19.2. Abandono destino;Varón;Ceuta;0
19.2. Abandono destino;Varón;Melilla;0
19.2. Abandono destino;Mujer;Total;2
19.2. Abandono destino;Mujer;Andalucía;1
19.2. Abandono destino;Mujer;Aragón;0
19.2. Abandono destino;Mujer;Asturias, Principado de;0
19.2. Abandono destino;Mujer;Balears, Illes;0
19.2. Abandono destino;Mujer;Canarias;0
19.2. Abandono destino;Mujer;Cantabria;0
19.2. Abandono destino;Mujer;Castilla y León;0
19.2. Abandono destino;Mujer;Castilla-La Mancha;0
19.2. Abandono destino;Mujer;Cataluña;0
19.2. Abandono destino;Mujer;Comunitat Valenciana;0
19.2. Abandono destino;Mujer;Extremadura;0
19.2. Abandono destino;Mujer;Galicia;0
19.2. Abandono destino;Mujer;Madrid, Comunidad de(1);1
19.2. Abandono destino;Mujer;Murcia, Región de;0
19.2. Abandono destino;Mujer;Navarra, Comunidad Foral de;0
19.2. Abandono destino;Mujer;País Vasco;0
19.2. Abandono destino;Mujer;Rioja, La;0
19.2. Abandono destino;Mujer;Ceuta;0
19.2. Abandono destino;Mujer;Melilla;0
19.3. Desobediencia y denegación auxilio;Total;Total;633
19.3. Desobediencia y denegación auxilio;Total;Andalucía;152
19.3. Desobediencia y denegación auxilio;Total;Aragón;12
19.3. Desobediencia y denegación auxilio;Total;Asturias, Principado de;8
19.3. Desobediencia y denegación auxilio;Total;Balears, Illes;17
19.3. Desobediencia y denegación auxilio;Total;Canarias;32
19.3. Desobediencia y denegación auxilio;Total;Cantabria;5
19.3. Desobediencia y denegación auxilio;Total;Castilla y León;20
19.3. Desobediencia y denegación auxilio;Total;Castilla-La Mancha;19
19.3. Desobediencia y denegación auxilio;Total;Cataluña;109
19.3. Desobediencia y denegación auxilio;Total;Comunitat Valenciana;86
19.3. Desobediencia y denegación auxilio;Total;Extremadura;25
19.3. Desobediencia y denegación auxilio;Total;Galicia;29
19.3. Desobediencia y denegación auxilio;Total;Madrid, Comunidad de(1);92
19.3. Desobediencia y denegación auxilio;Total;Murcia, Región de;14
19.3. Desobediencia y denegación auxilio;Total;Navarra, Comunidad Foral de;5
19.3. Desobediencia y denegación auxilio;Total;País Vasco;0
19.3. Desobediencia y denegación auxilio;Total;Rioja, La;2
19.3. Desobediencia y denegación auxilio;Total;Ceuta;5
19.3. Desobediencia y denegación auxilio;Total;Melilla;1
19.3. Desobediencia y denegación auxilio;Varón;Total;577
19.3. Desobediencia y denegación auxilio;Varón;Andalucía;140
19.3. Desobediencia y denegación auxilio;Varón;Aragón;11
19.3. Desobediencia y denegación auxilio;Varón;Asturias, Principado de;7
19.3. Desobediencia y denegación auxilio;Varón;Balears, Illes;12
19.3. Desobediencia y denegación auxilio;Varón;Canarias;32
19.3. Desobediencia y denegación auxilio;Varón;Cantabria;5
19.3. Desobediencia y denegación auxilio;Varón;Castilla y León;18
19.3. Desobediencia y denegación auxilio;Varón;Castilla-La Mancha;16
19.3. Desobediencia y denegación auxilio;Varón;Cataluña;99
19.3. Desobediencia y denegación auxilio;Varón;Comunitat Valenciana;77
19.3. Desobediencia y denegación auxilio;Varón;Extremadura;20
19.3. Desobediencia y denegación auxilio;Varón;Galicia;29
19.3. Desobediencia y denegación auxilio;Varón;Madrid, Comunidad de(1);88
19.3. Desobediencia y denegación auxilio;Varón;Murcia, Región de;12
19.3. Desobediencia y denegación auxilio;Varón;Navarra, Comunidad Foral de;4
19.3. Desobediencia y denegación auxilio;Varón;País Vasco;0
19.3. Desobediencia y denegación auxilio;Varón;Rioja, La;2
19.3. Desobediencia y denegación auxilio;Varón;Ceuta;5
19.3. Desobediencia y denegación auxilio;Varón;Melilla;0
19.3. Desobediencia y denegación auxilio;Mujer;Total;56
19.3. Desobediencia y denegación auxilio;Mujer;Andalucía;12
19.3. Desobediencia y denegación auxilio;Mujer;Aragón;1
19.3. Desobediencia y denegación auxilio;Mujer;Asturias, Principado de;1
19.3. Desobediencia y denegación auxilio;Mujer;Balears, Illes;5
19.3. Desobediencia y denegación auxilio;Mujer;Canarias;0
19.3. Desobediencia y denegación auxilio;Mujer;Cantabria;0
19.3. Desobediencia y denegación auxilio;Mujer;Castilla y León;2
19.3. Desobediencia y denegación auxilio;Mujer;Castilla-La Mancha;3
19.3. Desobediencia y denegación auxilio;Mujer;Cataluña;10
19.3. Desobediencia y denegación auxilio;Mujer;Comunitat Valenciana;9
19.3. Desobediencia y denegación auxilio;Mujer;Extremadura;5
19.3. Desobediencia y denegación auxilio;Mujer;Galicia;0
19.3. Desobediencia y denegación auxilio;Mujer;Madrid, Comunidad de(1);4
19.3. Desobediencia y denegación auxilio;Mujer;Murcia, Región de;2
19.3. Desobediencia y denegación auxilio;Mujer;Navarra, Comunidad Foral de;1
19.3. Desobediencia y denegación auxilio;Mujer;País Vasco;0
19.3. Desobediencia y denegación auxilio;Mujer;Rioja, La;0
19.3. Desobediencia y denegación auxilio;Mujer;Ceuta;0
19.3. Desobediencia y denegación auxilio;Mujer;Melilla;1
19.4. Infidelidad custodia documentos;Total;Total;7
19.4. Infidelidad custodia documentos;Total;Andalucía;1
19.4. Infidelidad custodia documentos;Total;Aragón;0
19.4. Infidelidad custodia documentos;Total;Asturias, Principado de;0
19.4. Infidelidad custodia documentos;Total;Balears, Illes;0
19.4. Infidelidad custodia documentos;Total;Canarias;1
19.4. Infidelidad custodia documentos;Total;Cantabria;0
19.4. Infidelidad custodia documentos;Total;Castilla y León;0
19.4. Infidelidad custodia documentos;Total;Castilla-La Mancha;0
19.4. Infidelidad custodia documentos;Total;Cataluña;0
19.4. Infidelidad custodia documentos;Total;Comunitat Valenciana;1
19.4. Infidelidad custodia documentos;Total;Extremadura;0
19.4. Infidelidad custodia documentos;Total;Galicia;0
19.4. Infidelidad custodia documentos;Total;Madrid, Comunidad de(1);2
19.4. Infidelidad custodia documentos;Total;Murcia, Región de;1
19.4. Infidelidad custodia documentos;Total;Navarra, Comunidad Foral de;0
19.4. Infidelidad custodia documentos;Total;País Vasco;0
19.4. Infidelidad custodia documentos;Total;Rioja, La;1
19.4. Infidelidad custodia documentos;Total;Ceuta;0
19.4. Infidelidad custodia documentos;Total;Melilla;0
19.4. Infidelidad custodia documentos;Varón;Total;6
19.4. Infidelidad custodia documentos;Varón;Andalucía;0
19.4. Infidelidad custodia documentos;Varón;Aragón;0
19.4. Infidelidad custodia documentos;Varón;Asturias, Principado de;0
19.4. Infidelidad custodia documentos;Varón;Balears, Illes;0
19.4. Infidelidad custodia documentos;Varón;Canarias;1
19.4. Infidelidad custodia documentos;Varón;Cantabria;0
19.4. Infidelidad custodia documentos;Varón;Castilla y León;0
19.4. Infidelidad custodia documentos;Varón;Castilla-La Mancha;0
19.4. Infidelidad custodia documentos;Varón;Cataluña;0
19.4. Infidelidad custodia documentos;Varón;Comunitat Valenciana;1
19.4. Infidelidad custodia documentos;Varón;Extremadura;0
19.4. Infidelidad custodia documentos;Varón;Galicia;0
19.4. Infidelidad custodia documentos;Varón;Madrid, Comunidad de(1);2
19.4. Infidelidad custodia documentos;Varón;Murcia, Región de;1
19.4. Infidelidad custodia documentos;Varón;Navarra, Comunidad Foral de;0
19.4. Infidelidad custodia documentos;Varón;País Vasco;0
19.4. Infidelidad custodia documentos;Varón;Rioja, La;1
19.4. Infidelidad custodia documentos;Varón;Ceuta;0
19.4. Infidelidad custodia documentos;Varón;Melilla;0
19.4. Infidelidad custodia documentos;Mujer;Total;1
19.4. Infidelidad custodia documentos;Mujer;Andalucía;1
19.4. Infidelidad custodia documentos;Mujer;Aragón;0
19.4. Infidelidad custodia documentos;Mujer;Asturias, Principado de;0
19.4. Infidelidad custodia documentos;Mujer;Balears, Illes;0
19.4. Infidelidad custodia documentos;Mujer;Canarias;0
19.4. Infidelidad custodia documentos;Mujer;Cantabria;0
19.4. Infidelidad custodia documentos;Mujer;Castilla y León;0
19.4. Infidelidad custodia documentos;Mujer;Castilla-La Mancha;0
19.4. Infidelidad custodia documentos;Mujer;Cataluña;0
19.4. Infidelidad custodia documentos;Mujer;Comunitat Valenciana;0
19.4. Infidelidad custodia documentos;Mujer;Extremadura;0
19.4. Infidelidad custodia documentos;Mujer;Galicia;0
19.4. Infidelidad custodia documentos;Mujer;Madrid, Comunidad de(1);0
19.4. Infidelidad custodia documentos;Mujer;Murcia, Región de;0
19.4. Infidelidad custodia documentos;Mujer;Navarra, Comunidad Foral de;0
19.4. Infidelidad custodia documentos;Mujer;País Vasco;0
19.4. Infidelidad custodia documentos;Mujer;Rioja, La;0
19.4. Infidelidad custodia documentos;Mujer;Ceuta;0
19.4. Infidelidad custodia documentos;Mujer;Melilla;0
19.5. Cohecho;Total;Total;66
19.5. Cohecho;Total;Andalucía;13
19.5. Cohecho;Total;Aragón;0
19.5. Cohecho;Total;Asturias, Principado de;0
19.5. Cohecho;Total;Balears, Illes;0
19.5. Cohecho;Total;Canarias;5
19.5. Cohecho;Total;Cantabria;0
19.5. Cohecho;Total;Castilla y León;0
19.5. Cohecho;Total;Castilla-La Mancha;0
19.5. Cohecho;Total;Cataluña;1
19.5. Cohecho;Total;Comunitat Valenciana;4
19.5. Cohecho;Total;Extremadura;0
19.5. Cohecho;Total;Galicia;11
19.5. Cohecho;Total;Madrid, Comunidad de(1);15
19.5. Cohecho;Total;Murcia, Región de;10
19.5. Cohecho;Total;Navarra, Comunidad Foral de;2
19.5. Cohecho;Total;País Vasco;1
19.5. Cohecho;Total;Rioja, La;4
19.5. Cohecho;Total;Ceuta;0
19.5. Cohecho;Total;Melilla;0
19.5. Cohecho;Varón;Total;61
19.5. Cohecho;Varón;Andalucía;12
19.5. Cohecho;Varón;Aragón;0
19.5. Cohecho;Varón;Asturias, Principado de;0
19.5. Cohecho;Varón;Balears, Illes;0
19.5. Cohecho;Varón;Canarias;4
19.5. Cohecho;Varón;Cantabria;0
19.5. Cohecho;Varón;Castilla y León;0
19.5. Cohecho;Varón;Castilla-La Mancha;0
19.5. Cohecho;Varón;Cataluña;1
19.5. Cohecho;Varón;Comunitat Valenciana;3
19.5. Cohecho;Varón;Extremadura;0
19.5. Cohecho;Varón;Galicia;11
19.5. Cohecho;Varón;Madrid, Comunidad de(1);14
19.5. Cohecho;Varón;Murcia, Región de;9
19.5. Cohecho;Varón;Navarra, Comunidad Foral de;2
19.5. Cohecho;Varón;País Vasco;1
19.5. Cohecho;Varón;Rioja, La;4
19.5. Cohecho;Varón;Ceuta;0
19.5. Cohecho;Varón;Melilla;0
19.5. Cohecho;Mujer;Total;5
19.5. Cohecho;Mujer;Andalucía;1
19.5. Cohecho;Mujer;Aragón;0
19.5. Cohecho;Mujer;Asturias, Principado de;0
19.5. Cohecho;Mujer;Balears, Illes;0
19.5. Cohecho;Mujer;Canarias;1
19.5. Cohecho;Mujer;Cantabria;0
19.5. Cohecho;Mujer;Castilla y León;0
19.5. Cohecho;Mujer;Castilla-La Mancha;0
19.5. Cohecho;Mujer;Cataluña;0
19.5. Cohecho;Mujer;Comunitat Valenciana;1
19.5. Cohecho;Mujer;Extremadura;0
19.5. Cohecho;Mujer;Galicia;0
19.5. Cohecho;Mujer;Madrid, Comunidad de(1);1
19.5. Cohecho;Mujer;Murcia, Región de;1
19.5. Cohecho;Mujer;Navarra, Comunidad Foral de;0
19.5. Cohecho;Mujer;País Vasco;0
19.5. Cohecho;Mujer;Rioja, La;0
19.5. Cohecho;Mujer;Ceuta;0
19.5. Cohecho;Mujer;Melilla;0
19.7. De la malversación;Total;Total;75
19.7. De la malversación;Total;Andalucía;14
19.7. De la malversación;Total;Aragón;2
19.7. De la malversación;Total;Asturias, Principado de;0
19.7. De la malversación;Total;Balears, Illes;19
19.7. De la malversación;Total;Canarias;4
19.7. De la malversación;Total;Cantabria;0
19.7. De la malversación;Total;Castilla y León;1
19.7. De la malversación;Total;Castilla-La Mancha;2
19.7. De la malversación;Total;Cataluña;12
19.7. De la malversación;Total;Comunitat Valenciana;10
19.7. De la malversación;Total;Extremadura;0
19.7. De la malversación;Total;Galicia;2
19.7. De la malversación;Total;Madrid, Comunidad de(1);3
19.7. De la malversación;Total;Murcia, Región de;4
19.7. De la malversación;Total;Navarra, Comunidad Foral de;1
19.7. De la malversación;Total;País Vasco;0
19.7. De la malversación;Total;Rioja, La;0
19.7. De la malversación;Total;Ceuta;0
19.7. De la malversación;Total;Melilla;1
19.7. De la malversación;Varón;Total;61
19.7. De la malversación;Varón;Andalucía;13
19.7. De la malversación;Varón;Aragón;1
19.7. De la malversación;Varón;Asturias, Principado de;0
19.7. De la malversación;Varón;Balears, Illes;16
19.7. De la malversación;Varón;Canarias;4
19.7. De la malversación;Varón;Cantabria;0
19.7. De la malversación;Varón;Castilla y León;1
19.7. De la malversación;Varón;Castilla-La Mancha;0
19.7. De la malversación;Varón;Cataluña;7
19.7. De la malversación;Varón;Comunitat Valenciana;9
19.7. De la malversación;Varón;Extremadura;0
19.7. De la malversación;Varón;Galicia;2
19.7. De la malversación;Varón;Madrid, Comunidad de(1);2
19.7. De la malversación;Varón;Murcia, Región de;4
19.7. De la malversación;Varón;Navarra, Comunidad Foral de;1
19.7. De la malversación;Varón;País Vasco;0
19.7. De la malversación;Varón;Rioja, La;0
19.7. De la malversación;Varón;Ceuta;0
19.7. De la malversación;Varón;Melilla;1
19.7. De la malversación;Mujer;Total;14
19.7. De la malversación;Mujer;Andalucía;1
19.7. De la malversación;Mujer;Aragón;1
19.7. De la malversación;Mujer;Asturias, Principado de;0
19.7. De la malversación;Mujer;Balears, Illes;3
19.7. De la malversación;Mujer;Canarias;0
19.7. De la malversación;Mujer;Cantabria;0
19.7. De la malversación;Mujer;Castilla y León;0
19.7. De la malversación;Mujer;Castilla-La Mancha;2
19.7. De la malversación;Mujer;Cataluña;5
19.7. De la malversación;Mujer;Comunitat Valenciana;1
19.7. De la malversación;Mujer;Extremadura;0
19.7. De la malversación;Mujer;Galicia;0
19.7. De la malversación;Mujer;Madrid, Comunidad de(1);1
19.7. De la malversación;Mujer;Murcia, Región de;0
